mh_2;mh_1;d;err;phhinit;md_0;md_1;pdhinit;time;phh1;pdh0;vh_1;pdh1;vd_1;vd_0;rdd;rhd;rhh;vh_2;f_0;phh2;f_1;file
1.2;0.55;0.1;0;0.5;0.775;1;0.5;81081;3.09256e-06;0.999936;1.15684;0.999987;0.865742;1.01978;0.55055;0.606632;0.350686;0.976788;0.0767553;0.818661;0.43624;./core_618/iter_freqdep_10_12_2016_153538_831244331
1.2;0.55;0.1;0.02;0.5;0.775;1;0.5;87261;0.0001;0.99997;1.15744;0.999952;0.865361;1.02;0.54991;0.604031;0.350228;0.976735;0.0754546;0.82472;0.430459;./core_618/iter_freqdep_10_12_2016_153540_679807614
1.2;0.55;0.5;0;0.5;0.775;1;0.5;18061;0.999067;0.999928;1.17209;0.9999;0.860418;1.02801;0.000442114;0.245867;0.247584;0.932053;0.0439078;7.82556e-05;0.627448;./core_619/iter_freqdep_10_12_2016_153545_991616426
1.2;0.55;0.5;0.02;0.5;0.775;1;0.5;18268;0.999059;0.999928;1.17224;0.9999;0.860454;1.02812;0.00882194;0.245524;0.246563;0.931812;0.0445488;5.68468e-05;0.625224;./core_619/iter_freqdep_10_12_2016_153546_409705678
1.2;0.55;1;0;0.5;0.775;1;0.5;5852;0.636755;0.57561;1.1926;0.636755;0.900255;1.03824;0;0;0;0.851549;0.105588;0.649995;0.518279;./core_620/iter_freqdep_10_12_2016_153543_130535049
1.2;0.55;1;0.02;0.5;0.775;1;0.5;5887;0.636923;0.576802;1.1926;0.636923;0.900252;1.03824;0;0;0;0.851546;0.105588;0.649979;0.518279;./core_620/iter_freqdep_10_12_2016_153543_352121894
1.225;0.55;0.1;0;0.5;0.775;1;0.5;64245;0.0001;0.999961;1.15508;0.99994;0.864233;1.01792;0.547602;0.608825;0.361848;0.975914;0.0850483;0.779918;0.479011;./core_621/iter_freqdep_10_12_2016_153547_777258690
1.225;0.55;0.1;0.02;0.5;0.775;1;0.5;67063;5.23192e-06;0.9999;1.15569;0.99994;0.86384;1.01813;0.546928;0.606291;0.361519;0.975864;0.0839137;0.785512;0.474031;./core_621/iter_freqdep_10_12_2016_153548_944955686
1.225;0.55;0.5;0;0.5;0.775;1;0.5;22075;0.999034;0.99998;1.1715;0.9999;0.861909;1.02999;0.000448464;0.246268;0.246544;0.929628;0.0436288;0.0001;0.631103;./core_622/iter_freqdep_10_12_2016_153541_358811017
1.225;0.55;0.5;0.02;0.5;0.775;1;0.5;22381;0.999055;0.9999;1.17165;0.9999;0.861967;1.03012;0.00891125;0.245918;0.245538;0.929368;0.0442735;6.10046e-05;0.628874;./core_622/iter_freqdep_10_12_2016_153541_727180306
1.225;0.55;1;0;0.5;0.775;1;0.5;5761;0.617424;0.567444;1.19434;0.617424;0.899921;1.03834;0;0;0;0.845675;0.120088;0.620498;0.534871;./core_623/iter_freqdep_10_12_2016_153547_317638102
1.225;0.55;1;0.02;0.5;0.775;1;0.5;5785;0.617464;0.568358;1.19434;0.617464;0.899919;1.03834;0;0;0;0.845674;0.120088;0.620503;0.534871;./core_623/iter_freqdep_10_12_2016_153547_525073098
1.25;0.55;0.1;0;0.5;0.775;1;0.5;61051;2.35312e-06;0.99999;1.15355;0.999923;0.862933;1.01629;0.545353;0.610808;0.37275;0.975231;0.0920718;0.740801;0.514754;./core_624/iter_freqdep_10_12_2016_153551_625980167
1.25;0.55;0.1;0.02;0.5;0.775;1;0.5;63237;2.48602e-05;0.9999;1.15414;0.999923;0.862511;1.01647;0.544671;0.608338;0.372531;0.975163;0.0910896;0.745951;0.510404;./core_624/iter_freqdep_10_12_2016_153552_616667376
1.25;0.55;0.5;0;0.5;0.775;1;0.5;31561;0.999027;0.999951;1.1709;0.9999;0.863356;1.0319;0.000457113;0.246659;0.245527;0.927257;0.0433457;4.38701e-05;0.634657;./core_625/iter_freqdep_10_12_2016_153548_143529679
1.25;0.55;0.5;0.02;0.5;0.775;1;0.5;32262;0.999019;0.999951;1.17101;0.9999;0.863399;1.03202;0.00902687;0.246307;0.244545;0.926938;0.0440077;0.0001;0.632446;./core_625/iter_freqdep_10_12_2016_153548_662967827
1.25;0.55;1;0;0.5;0.775;1;0.5;5560;0.598529;0.558653;1.19602;0.598529;0.899699;1.03852;0;0;0;0.840061;0.133958;0.595056;0.547929;./core_626/iter_freqdep_10_12_2016_153543_349809754
1.25;0.55;1;0.02;0.5;0.775;1;0.5;5573;0.598496;0.55934;1.19602;0.598496;0.899698;1.03852;0;0;0;0.84006;0.133958;0.595094;0.54793;./core_626/iter_freqdep_10_12_2016_153543_562931586
1.275;0.55;0.1;0;0.5;0.775;1;0.5;61869;5.05866e-06;0.999973;1.15249;0.999951;0.862005;1.01509;0.543629;0.612629;0.383407;0.974933;0.0980803;0.701396;0.545007;./core_627/iter_freqdep_10_12_2016_153549_799346247
1.275;0.55;0.1;0.02;0.5;0.775;1;0.5;63901;0.0001;0.999948;1.1531;0.999925;0.86158;1.01527;0.542962;0.610221;0.383279;0.974873;0.0972481;0.706111;0.541169;./core_627/iter_freqdep_10_12_2016_153550_757453743
1.275;0.55;0.5;0;0.5;0.775;1;0.5;63287;0.999017;0.999948;1.16964;0.9999;0.864265;1.03316;0.000463196;0.247045;0.244545;0.924403;0.0430672;0.0001;0.638145;./core_628/iter_freqdep_10_12_2016_153550_909434430
1.275;0.55;0.5;0.02;0.5;0.775;1;0.5;66860;0.999008;0.999924;1.1697;0.9999;0.864287;1.03326;0.00900832;0.246696;0.243573;0.92402;0.043737;0.0001;0.635931;./core_628/iter_freqdep_10_12_2016_153551_449890741
1.275;0.55;1;0;0.5;0.775;1;0.5;5284;0.580377;0.549473;1.19765;0.580377;0.899566;1.03876;0;0;0;0.834684;0.147179;0.573223;0.55821;./core_629/iter_freqdep_10_12_2016_153554_57734515
1.275;0.55;1;0.02;0.5;0.775;1;0.5;5294;0.580309;0.549975;1.19765;0.580309;0.899566;1.03876;0;0;0;0.834684;0.147179;0.57329;0.55821;./core_629/iter_freqdep_10_12_2016_153554_222563696
0.75;0.5;0.1;0;0.5;0.75;1;0.5;477485;0.668519;0.597284;1.20552;0.740366;0.782605;0.971621;0.585482;0.452648;0.290371;1.01165;3.06183e-05;0.9999;0.000220127;./core_630/iter_freqdep_10_12_2016_153549_567848728
0.75;0.5;0.1;0.02;0.5;0.75;1;0.5;108128;0.999921;0.999006;1.2103;0.999928;0.803555;0.996982;0.605848;0.405432;0.290369;1.01189;3.30855e-09;0.9999;0.000158565;./core_630/iter_freqdep_10_12_2016_153551_23464293
0.75;0.5;0.5;0;0.5;0.75;1;0.5;2378389;0.999;0.607386;1.23737;0.99997;0.809115;0.934996;0.206384;0.194914;0.142875;1.04709;1.94251e-08;0.9999;0.000150079;./core_631/iter_freqdep_10_12_2016_153544_466554890
0.75;0.5;0.5;0.02;0.5;0.75;1;0.5;55109;0.999963;0.999012;1.24133;0.999963;0.811639;0.978659;0.191249;0.196072;0.142876;1.05035;4.53586e-09;0.9999;0.000161089;./core_631/iter_freqdep_10_12_2016_153551_774952243
0.75;0.5;1;0;0.5;0.75;1;0.5;1445752;0.999;0.571655;1.25768;0.999;0.808383;0.885482;0;0;0;1.07811;5.01426e-09;0.9999;0.000150202;./core_632/iter_freqdep_10_12_2016_153557_849850945
0.75;0.5;1;0.02;0.5;0.75;1;0.5;39997;0.999941;0.999014;1.2648;0.999941;0.813081;0.948466;0;0;0;1.08411;6.04041e-09;0.9999;0.000163554;./core_632/iter_freqdep_10_12_2016_153601_995330694
0.775;0.5;0.1;0;0.5;0.75;1;0.5;436026;0.664478;0.598158;1.20582;0.739683;0.784971;0.975345;0.585001;0.453053;0.290371;1.00941;3.20539e-05;0.9999;0.000228903;./core_633/iter_freqdep_10_12_2016_153542_740883143
0.775;0.5;0.1;0.02;0.5;0.75;1;0.5;109598;0.999973;0.999006;1.20945;0.999974;0.804649;0.998714;0.528592;0.405834;0.290369;1.00953;3.45737e-09;0.9999;0.000163826;./core_633/iter_freqdep_10_12_2016_153544_331818001
0.775;0.5;0.5;0;0.5;0.75;1;0.5;2038570;0.953444;0.610288;1.23095;0.99999;0.815879;0.946331;0.219601;0.199685;0.142875;1.03727;7.74732e-07;0.9999;0.000159956;./core_634/iter_freqdep_10_12_2016_153542_910614907
0.775;0.5;0.5;0.02;0.5;0.75;1;0.5;58967;0.999972;0.999011;1.23747;0.999959;0.817105;0.986275;0.201697;0.195992;0.142876;1.03909;4.66611e-09;0.9999;0.000166088;./core_634/iter_freqdep_10_12_2016_153548_949441807
0.775;0.5;1;0;0.5;0.75;1;0.5;1492844;0.999;0.573669;1.25558;0.999;0.822205;0.906732;0;0;0;1.06115;5.18184e-09;0.9999;0.000155215;./core_635/iter_freqdep_10_12_2016_153546_454945197
0.775;0.5;1;0.02;0.5;0.75;1;0.5;43578;0.999994;0.999013;1.25934;0.999994;0.824772;0.962114;0;0;0;1.06422;6.18222e-09;0.9999;0.000168307;./core_635/iter_freqdep_10_12_2016_153550_662596912
0.8;0.5;0.1;0;0.5;0.75;1;0.5;379176;0.659359;0.59875;1.20616;0.737591;0.7872;0.978992;0.584701;0.453564;0.290371;1.00718;3.37431e-05;0.9999;0.000238283;./core_636/iter_freqdep_10_12_2016_153554_482622771
0.8;0.5;0.1;0.02;0.5;0.75;1;0.5;111449;0.999992;0.999004;1.20862;0.999928;0.805742;1.00044;0.724341;0.40567;0.290369;1.00718;3.46729e-09;0.9999;0.000169051;./core_636/iter_freqdep_10_12_2016_153555_646769816
0.8;0.5;0.5;0;0.5;0.75;1;0.5;1848244;0.922958;0.613267;1.22645;0.999;0.822318;0.957716;0.23072;0.202647;0.142875;1.02748;1.36643e-06;0.9999;0.000168964;./core_637/iter_freqdep_10_12_2016_153552_700416079
0.8;0.5;0.5;0.02;0.5;0.75;1;0.5;63777;0.9999;0.999009;1.23376;0.999924;0.822504;0.993788;0.290144;0.195884;0.142876;1.02813;4.76797e-09;0.9999;0.000171032;./core_637/iter_freqdep_10_12_2016_153558_182301892
0.8;0.5;1;0;0.5;0.75;1;0.5;1564565;0.999;0.575635;1.25315;0.999;0.835329;0.927351;0;0;0;1.04438;5.34945e-09;0.9999;0.000160228;./core_638/iter_freqdep_10_12_2016_153551_421120535
0.8;0.5;1;0.02;0.5;0.75;1;0.5;48112;0.999985;0.999014;1.25413;0.999985;0.836077;0.975315;0;0;0;1.0451;6.31899e-09;0.9999;0.000173004;./core_638/iter_freqdep_10_12_2016_153555_742623250
0.825;0.5;0.1;0;0.5;0.75;1;0.5;305533;0.653204;0.599036;1.20657;0.734026;0.789305;0.982584;0.584605;0.45416;0.290371;1.00494;3.5722e-05;0.9999;0.000248356;./core_639/iter_freqdep_10_12_2016_153550_172763329
0.825;0.5;0.1;0.02;0.5;0.75;1;0.5;113722;0.999987;0.999006;1.2078;0.999967;0.806835;1.00217;0.580477;0.405808;0.290369;1.00485;3.64973e-09;0.9999;0.000174276;./core_639/iter_freqdep_10_12_2016_153551_193304272
0.825;0.5;0.5;0;0.5;0.75;1;0.5;1883081;0.912894;0.616903;1.22392;0.999;0.828644;0.969357;0.230366;0.203562;0.142875;1.01776;1.60029e-06;0.9999;0.000175731;./core_640/iter_freqdep_10_12_2016_153542_741862832
0.825;0.5;0.5;0.02;0.5;0.75;1;0.5;69886;0.999981;0.999007;1.23024;0.999922;0.827861;1.00123;0.288133;0.195746;0.142876;1.01749;4.88713e-09;0.9999;0.000175927;./core_640/iter_freqdep_10_12_2016_153548_348551517
0.825;0.5;1;0;0.5;0.75;1;0.5;1669527;0.999;0.577556;1.25046;0.999;0.847822;0.947398;0;0;0;1.02785;5.51708e-09;0.9999;0.000165242;./core_641/iter_freqdep_10_12_2016_153543_131234486
0.825;0.5;1;0.02;0.5;0.75;1;0.5;53993;0.999945;0.999012;1.24927;0.999945;0.847097;0.988184;0;0;0;1.02679;6.44884e-09;0.9999;0.000177614;./core_641/iter_freqdep_10_12_2016_153547_669572497
0.85;0.5;0.1;0;0.5;0.75;1;0.5;213290;0.64607;0.598982;1.20708;0.728911;0.7913;0.98614;0.584727;0.454819;0.290372;1.00272;3.80333e-05;0.9999;0.000259223;./core_642/iter_freqdep_10_12_2016_153539_646893674
0.85;0.5;0.1;0.02;0.5;0.75;1;0.5;116466;0.999975;0.999005;1.20699;0.999962;0.807931;1.0039;0.580154;0.405704;0.290369;1.00255;3.78989e-09;0.9999;0.0001795;./core_642/iter_freqdep_10_12_2016_153540_662655118
0.85;0.5;0.5;0;0.5;0.75;1;0.5;1930370;0.901358;0.620934;1.22141;0.999;0.834826;0.980822;0.23019;0.204596;0.142875;1.00813;1.87813e-06;0.9999;0.000182869;./core_643/iter_freqdep_10_12_2016_153545_991779654
0.85;0.5;0.5;0.02;0.5;0.75;1;0.5;77846;0.999919;0.999006;1.22692;0.9999;0.833198;1.00863;0.0878618;0.19569;0.142876;1.00717;4.97533e-09;0.9999;0.000180753;./core_643/iter_freqdep_10_12_2016_153551_965254285
0.85;0.5;1;0;0.5;0.75;1;0.5;1822469;0.999;0.57943;1.24754;0.999;0.859704;0.966881;0;0;0;1.01158;5.68473e-09;0.9999;0.000170256;./core_644/iter_freqdep_10_12_2016_153549_425112323
0.85;0.5;1;0.02;0.5;0.75;1;0.5;61884;0.999926;0.999012;1.24476;0.999926;0.857866;1.00076;0;0;0;1.00926;6.5734e-09;0.9999;0.000182154;./core_644/iter_freqdep_10_12_2016_153554_321285788
0.875;0.5;0.1;0;0.5;0.75;1;0.5;100125;0.638035;0.598547;1.20772;0.722149;0.793193;0.989685;0.585079;0.455509;0.290372;1.0005;4.07285e-05;0.9999;0.000271006;./core_645/iter_freqdep_10_12_2016_153540_913427106
0.875;0.5;0.1;0.02;0.5;0.75;1;0.5;119749;0.999954;0.999004;1.2062;0.999948;0.809033;1.00564;0.597201;0.405518;0.290369;1.00026;3.94154e-09;0.9999;0.000184721;./core_645/iter_freqdep_10_12_2016_153541_407826763
0.875;0.5;0.5;0;0.5;0.75;1;0.5;1992182;0.887954;0.625457;1.21894;0.999;0.840893;0.992131;0.2302;0.205783;0.142875;0.9986;2.21283e-06;0.9999;0.000190491;./core_646/iter_freqdep_10_12_2016_153543_350912013
0.875;0.5;0.5;0.02;0.5;0.75;1;0.5;88589;0.999975;0.999006;1.22382;0.999904;0.838535;1.01601;0.3196;0.195491;0.142876;0.997183;5.09512e-09;0.9999;0.000185532;./core_646/iter_freqdep_10_12_2016_153548_168572908
0.875;0.5;1;0;0.5;0.75;1;0.5;1874091;0.98175;0.581257;1.24296;0.98175;0.868974;0.984261;0;0;0;0.995439;6.22304e-09;0.9999;0.000180734;./core_647/iter_freqdep_10_12_2016_153549_181906794
0.875;0.5;1;0.02;0.5;0.75;1;0.5;72981;0.99995;0.999006;1.24049;0.99995;0.868326;1.01298;0;0;0;0.992384;6.69623e-09;0.9999;0.000186681;./core_647/iter_freqdep_10_12_2016_153554_145674564
0.9;0.5;0.1;0;0.5;0.75;1;0.5;2047;0.631593;0.598648;1.20843;0.717505;0.795361;0.993434;0.584774;0.456629;0.290373;0.998297;4.39381e-05;0.9999;0.000284846;./core_648/iter_freqdep_10_12_2016_153552_308351522
0.9;0.5;0.1;0.02;0.5;0.75;1;0.5;123660;0.999906;0.999004;1.20544;0.999919;0.810142;1.00738;0.609322;0.405129;0.290369;0.998005;3.85513e-09;0.9999;0.000189861;./core_648/iter_freqdep_10_12_2016_153552_515845363
0.9;0.5;0.5;0;0.5;0.75;1;0.5;1793148;0.853453;0.629671;1.21648;0.971996;0.844282;1.00157;0.332933;0.205949;0.142875;0.989138;3.69025e-06;0.9999;0.000206405;./core_649/iter_freqdep_10_12_2016_153550_260485072
0.9;0.5;0.5;0.02;0.5;0.75;1;0.5;103828;0.999988;0.999005;1.22091;0.999999;0.843852;1.02335;0.0580541;0.19558;0.142876;0.987495;5.12196e-09;0.9999;0.000190225;./core_649/iter_freqdep_10_12_2016_153555_470226835
